0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0.0,0.0,0.004352624,0.034405634,0.27468768,0.13615759,0.16288884,0.021572173,0.0,0.15856983,0.020756744,0.37353593,0.06537601,0.0,0.08873445,0.016876241,0.022381032,0.0,0.03893954,0.046274196,0.027746173,0.0,0.011459577,0.23801044,0.19348454,0.30349723,0.12390969,0.038557056,0.0,0.26587585,0.0,0.029127885,0.0073002684,0.0,0.024901386,0.12704739,0.09473601,0.013653158,0.05189037,0.27912125,0.27399793,0.046222676,0.02822815,0.0785974,0.061287545,0.03191407,0.11831505,0.21481909,0.039468348,0.0,0.0,0.024635859,0.031791504,0.07494883,0.003779675,0.24669442,0.0,0.0,0.08062656,0.19267856,0.0,0.009302369,0.025081838,0.2257129
0.0,0.0,0.03311733,0.09903837,0.1529209,0.11586887,0.045239676,0.016626108,0.0,0.16237919,0.046871398,0.14280301,0.041115943,0.0,0.11771115,0.09977461,0.18930899,0.0,0.0,0.027233368,0.038834285,0.05835589,0.08638395,0.011448369,0.09835898,0.0028478603,0.18696333,0.092166774,0.0,0.38505676,0.0,0.0,0.049982898,0.0,0.0,0.13826892,0.25394112,0.107483074,0.017246585,0.31731796,0.5712035,0.00028155066,0.013349422,0.006373842,0.047068298,0.0,0.056667056,0.057722583,0.046362933,0.0,0.058821812,0.05309977,0.09801781,0.06407223,0.11448056,0.06273925,0.0,0.019235928,0.18221185,0.0055178497,0.0,0.0,0.024010088,0.13326383
0.0,0.0,0.04626527,0.022393538,0.071576975,0.09175138,0.016131384,0.041301988,0.0,0.18531129,0.054333836,0.071057215,0.22096385,0.0,0.14062098,0.15059985,0.10182979,0.0,0.0,0.05006752,0.11303966,0.035647925,0.0,0.2052425,0.21556093,0.0,0.11353494,0.0,0.0,0.13688634,0.0,0.11819568,0.0,0.0,0.038260538,0.30210924,0.06384958,0.09837238,0.013799347,0.017060112,0.12913914,0.16084906,0.40229082,0.09827675,0.06110886,0.015201739,0.20579295,0.0033152946,0.024104863,0.0,0.4495534,0.17675915,0.010053209,0.1520413,0.114499964,0.0068759895,0.0,0.0,0.09983085,0.16850768,0.061506532,0.0,0.07940341,0.03203157
0.0,0.0,0.0703346,0.014702296,0.1981927,0.0102578355,0.0,0.04217095,0.0,0.18427911,0.11696948,0.007812657,0.19522627,0.0062945066,0.17476226,0.22292213,0.05754093,0.0,0.08646096,0.042135447,0.0,0.10016029,0.0,0.21088819,0.008705171,0.0324792,0.35841718,0.14606103,0.0,0.1524794,0.0,0.0314913,0.07390081,0.0,0.01444221,0.2786847,0.08689301,0.0,0.066022426,0.0075482423,0.010895388,0.077406116,0.2010622,0.20953748,0.15759267,0.0,0.13658984,0.03767767,0.09852597,0.0,0.42131382,0.16797124,0.15803112,0.059415404,0.18240182,0.007721222,0.0,0.0,0.08825568,0.06363194,0.0,0.0,0.0055169943,0.15987535
0.0,0.0,0.026165111,0.29590204,0.14841074,0.010119813,0.07885696,0.025667021,0.0,0.15269247,0.15701962,0.0,0.118386336,0.0,0.11155755,0.048679072,0.111113146,0.0,0.0,0.089142896,0.1285555,0.11959877,0.0,0.19272232,0.16810161,0.059664723,0.39432812,0.023038663,0.0,0.14349824,0.0,0.0013467337,0.00656522,0.0,0.0,0.2946736,0.09379592,0.09263602,0.07111183,0.03653561,0.11153867,0.06797992,0.3166314,0.20479001,0.0065310546,0.05734379,0.17083241,0.0,0.0,0.0,0.20660818,0.08270483,0.14319721,0.13030325,0.018590081,0.025479294,0.0,0.1678002,0.0,0.039101414,0.089636646,0.013944869,0.08408683,0.27173597
0.0,0.0,0.005702485,0.25238162,0.09042596,0.082355596,0.08754573,0.041231085,0.0,0.23872758,0.07730507,0.09589324,0.010025736,0.056606214,0.055894464,0.22439337,0.027954299,0.0,0.050545122,0.10645966,0.050972074,0.0,0.07450417,0.018957647,0.06583591,0.1581427,0.13170034,0.12057438,0.0,0.31981623,0.0,0.19050406,0.026586456,0.0,0.0,0.0032503498,0.14080477,0.0061185462,0.09080821,0.5084361,0.3750582,0.0014961122,0.0,0.0,0.04165271,0.0,0.019049322,0.088327564,0.07916419,0.0,0.0,0.20046088,0.0355482,0.034625743,0.03887332,0.0002023984,0.0,0.0371047,0.19219944,0.05724439,0.04454463,0.0,0.050887696,0.15976928
0.0,0.0,0.022457246,0.028073834,0.09205285,0.22813338,0.021392839,0.0,0.0,0.22369355,0.00070153724,0.22119749,0.11243976,0.0,0.083837375,0.05701959,0.3008836,0.0,0.01176165,0.06826814,0.09116342,0.0,0.0,0.025966816,0.5069285,0.083428495,0.13550305,0.0,0.0,0.14488435,0.0,0.16495135,0.07288418,0.0,0.110251956,0.056843843,0.05963184,0.017345449,0.033078976,0.18805847,0.113305256,0.11804223,0.14036074,0.009090084,0.069166206,0.018685307,0.12303244,0.19732352,0.0028545603,0.0,0.42888254,0.10318488,0.0,0.050429557,0.045435715,0.0,0.0,0.012876111,0.013830145,0.0,0.0,0.0,0.0873127,0.08405835
0.0,0.0,0.08700479,0.026616668,0.0021545324,0.10653289,0.0,0.20391168,0.0,0.34410855,0.0059551196,0.54995346,0.09353501,0.011884276,0.02118567,0.056200903,0.15596193,0.0,0.0,0.060053024,0.113238856,0.111428104,0.0,0.035269745,0.36827716,0.022227434,0.08209224,0.00045470905,0.0,0.09056795,0.0,0.06513596,0.002519312,0.0,0.0,0.018789323,0.06424483,0.0024812832,0.009085276,0.21210949,0.033378698,0.03128529,0.12338246,0.042321123,0.11487334,0.0027940404,0.119504735,0.023583885,0.018981362,0.0,0.21346787,0.0,0.25312272,0.15338258,0.16294165,0.0,0.0,0.101221085,0.027169928,0.0,0.0,0.010004505,0.0049096523,0.16666265
0.0,0.0,0.0,0.22971937,0.24868068,0.20195179,0.032690775,0.0,0.0,0.20213543,0.10784092,0.14990726,0.060201492,0.004291491,0.19475329,0.03114559,0.03778804,0.0,0.062484775,0.0,0.16141924,0.06265234,0.07880422,0.05546225,0.19043559,0.019379344,0.09015681,0.050122164,0.0,0.25221595,0.0,0.084698625,0.0,0.0,0.011585823,0.035336655,0.1963378,0.051025163,0.039384354,0.31976074,0.48136982,0.0,0.0039914297,0.17568591,0.11188697,0.0,0.11696569,0.050836425,0.0,0.0,0.10454684,0.08641253,0.114369236,0.1236351,0.0058529666,0.041002125,0.0,0.18346043,0.011020822,0.10419966,0.11998492,0.0,0.052314,0.124094255
0.0,0.0,0.08944651,0.07698331,0.065224096,0.008829869,0.039024346,0.04153649,0.0,0.12061294,0.052992202,0.07221587,0.17874292,0.094336696,0.14926535,0.12163349,0.06486053,0.0,0.0,0.018811846,0.07733221,0.18419242,0.0,0.21376196,0.223018,0.0012940587,0.13928367,0.0,0.0,0.04101302,0.0,0.0,0.015408428,0.0,0.0,0.266924,0.036993492,0.066641845,0.015598332,0.039760076,0.07808115,0.14554292,0.41608897,0.14053509,0.18258616,0.052193794,0.13121073,0.16203102,0.0,0.0,0.36934784,0.1780955,0.017821629,0.24954653,0.09110416,0.07387255,0.0,0.002258332,0.093546614,0.06454842,0.014592437,0.008846022,0.012896145,0.28344348
0.0,0.0,0.067511946,0.0,0.2371444,0.15065353,0.07104773,0.012891634,0.0,0.25213316,0.032732878,0.0093657775,0.048146572,0.00025902412,0.20906222,0.05449249,0.0682423,0.0,0.006346574,0.12492921,0.053908676,0.0,0.0,0.01565662,0.083222486,0.029930182,0.13174093,0.0037368857,0.0,0.10666094,0.0,0.07525291,0.016650023,0.0,0.059909295,0.19425406,0.044092722,0.03421216,0.0,0.041587356,0.21696436,0.016136797,0.43500218,0.25749138,0.36669567,0.0,0.012270178,0.084827125,0.062272944,0.0,0.101035655,0.2739297,0.07958482,0.18516998,0.16726696,0.12063969,0.0,0.0,0.118003175,0.050963644,0.015240423,0.070018254,0.14559555,0.16009553
0.0,0.0,0.015483954,0.15088432,0.15604545,0.16330177,0.0,0.034355443,0.0,0.041571647,0.18036385,0.031022632,0.0060987202,0.023905449,0.49738258,0.018068863,0.018636841,0.0,0.0,0.08656421,0.045072347,0.057081297,0.0048646876,0.008212726,0.013147235,0.024421751,0.11724829,0.119838096,0.0,0.27509892,0.0,0.21025369,0.0,0.0,0.03747063,0.29845408,0.27442905,0.0,0.044596493,0.00082932913,0.2399398,0.073900364,0.01015768,0.103605986,0.008414999,0.0,0.2324699,0.079146095,0.058717027,0.0,0.04917396,0.22808063,0.048842657,0.06837567,0.08265138,0.008469139,0.0,0.04489106,0.10666979,0.0055468995,0.004533487,0.0,0.04786369,0.29941916
0.0,0.0,0.06050775,0.0,0.024433648,0.24028097,0.052968133,0.025000123,0.0,0.17434531,0.0069313906,0.21159835,0.20889397,0.053209003,0.044795457,0.14692995,0.22118011,0.0,0.0,0.16499038,0.0025038503,0.1790703,0.0,0.17528589,0.37307927,0.12923992,0.17724003,0.070998505,0.0,0.11334337,0.0,0.19624065,0.0,0.0,0.0,0.03030311,0.11480677,0.20585148,0.0,0.1901064,0.06988681,0.024327923,0.1033737,0.05147514,0.23187207,0.047012806,0.03555245,0.07938206,0.0,0.0,0.44910273,0.08140819,0.06155042,0.10499132,0.010545233,0.043370605,0.0,0.0,0.027426569,0.0053706677,0.00572913,0.0,0.072403595,0.022477224
0.0,0.0,0.08938598,0.10484304,0.056199428,0.24604483,0.1271216,0.09071971,0.0,0.17937085,0.009562088,0.15826738,0.055271015,0.0,0.07069036,0.04693864,0.08394702,0.0,0.018237468,0.012155167,0.0,0.113981426,0.0072316313,0.06200947,0.012346288,0.09202791,0.12655492,0.0,0.0,0.3911852,0.0,0.21337509,0.0,0.0,0.092269674,0.10508251,0.28772125,0.03313586,0.07428932,0.15718132,0.52602273,0.13265243,0.0,0.06233684,0.07126847,0.0,0.03809252,0.07901753,0.008024775,0.0,0.09815398,0.2447118,0.0064176163,0.1036083,0.0063664056,0.0006880056,0.0,0.19063321,0.0,0.056525413,0.0897104,0.048535608,0.042610593,0.03130169
0.0,0.0,0.0,0.005506781,0.0,0.05138875,0.0,0.0,0.0,0.35612366,0.22133031,0.43571362,0.035836924,0.0,0.083856545,0.116479956,0.07194022,0.0,0.015298013,0.17923814,0.15387708,0.0060979063,0.14688638,0.0,0.18947203,0.07111473,0.08739573,0.10994904,0.0,0.074661516,0.0,0.012627094,0.02532302,0.0,0.0,0.0,0.28983143,0.011578023,0.0,0.23638874,0.020956233,0.05042974,0.15302819,0.0002571129,0.1274638,0.033024326,0.27773365,0.032013834,0.0012830728,0.0,0.19179794,0.0725307,0.26035556,0.11992554,0.09393329,0.17207934,0.0,0.0,0.042944014,0.07765,0.049033567,0.0,0.15317677,0.03994772
0.0,0.0,0.04343642,0.07732162,0.13154306,0.06461214,0.053859256,0.057687692,0.0,0.107647784,0.050618924,0.1111839,0.29911283,0.0,0.1945891,0.014819139,0.09883953,0.0,0.034285013,0.1302495,0.20949073,0.017267006,0.0,0.15256615,0.16753383,0.016421331,0.15960793,0.03706286,0.0,0.021711146,0.0,0.014873638,0.030742265,0.0,0.0,0.20985295,0.055504017,0.050193228,0.041149948,0.0024948884,0.0,0.20020418,0.3416069,0.19619155,0.15778255,0.0,0.07530021,0.09212307,0.0,0.0,0.28779665,0.37570587,0.10737638,0.21764229,0.14964923,0.0,0.0,0.027957708,0.03777387,0.08103967,0.01984173,0.12421111,0.083844624,0.18870072
0.0,0.0,0.0049118847,0.19502607,0.07241304,0.23448008,0.010569351,0.04657952,0.0,0.4692495,0.02281769,0.16059305,0.08650626,0.0,0.14514206,0.004600535,0.052576482,0.0,0.12930982,0.040464595,0.1321281,0.0,0.1381519,0.08137564,0.25401545,0.007990679,0.27958643,0.036041923,0.0,0.100389354,0.0,0.04023356,0.0,0.0,0.0,0.02884452,0.091309324,0.030294195,0.032152135,0.13187288,0.038734052,0.09286972,0.14641398,0.0047552697,0.31487495,0.0022971013,0.1034204,0.30641228,0.011755339,0.0,0.312056,0.05844395,0.026289472,0.10360977,0.03628949,0.0071646143,0.0,0.0,0.009737387,0.039465588,0.014724688,0.12707587,0.064994656,0.06720668
0.0,0.0,0.0,0.10344276,0.18031107,0.045510437,0.0077334386,0.0,0.0,0.2781052,0.046152078,0.3452733,0.17326859,0.0,0.012203072,0.21300276,0.016576828,0.0,0.0424231,0.0,0.039575215,0.01595185,0.021739352,0.32415542,0.13883547,0.017510101,0.16990097,0.22120917,0.0,0.080939375,0.0,0.022106487,0.0,0.0,0.0,0.010952551,0.0,0.24777395,0.085017115,0.08155936,0.06198664,0.011998962,0.021766707,0.0025987118,0.19098966,0.0,0.17085783,0.0,0.041934125,0.0,0.46696216,0.08010087,0.19123961,0.17615446,0.015780177,0.015704934,0.0,0.0,0.08542974,0.0,0.016627712,0.11994744,0.038410876,0.057189498
0.0,0.0,0.08059562,0.22274894,0.08872762,0.034388185,0.16456935,0.018635143,0.0,0.023165606,0.048089024,0.029978178,0.031484615,0.12047032,0.15255414,0.043615002,0.0,0.0,0.10803071,0.18788034,0.024052307,0.0028201465,0.0,0.027442174,0.07812068,0.10822364,0.07006402,0.21575128,0.0,0.11715297,0.0,0.25331593,0.0,0.0,0.054465257,0.16456659,0.089636624,0.025818096,0.043250322,0.038226336,0.07947173,0.040824406,0.2554194,0.33576816,0.046466444,0.0,0.22919981,0.04073396,0.20512527,0.0,0.22460133,0.12086674,0.10867253,0.16136457,0.21285564,0.009400362,0.0,0.0068273623,0.12643494,0.0,0.0,0.17757927,0.09958838,0.36775604
0.0,0.0,0.016799502,0.08033317,0.041122008,0.0,0.0066599804,0.04520684,0.0,0.117258444,0.119869836,0.090886444,0.13564599,0.044810392,0.28176337,0.13248642,0.25632215,0.0,0.011944998,0.07533443,0.15251766,0.0,0.0,0.16013174,0.07212836,0.03384193,0.104446165,0.0,0.0,0.022774402,0.0,0.042976312,0.0,0.0,0.0,0.26550484,0.07513668,0.008884474,0.015208691,0.019554513,0.06320289,0.027522856,0.31732264,0.34059474,0.16575228,0.0,0.20763645,0.026562637,0.025889603,0.0,0.2916019,0.23118298,0.12729053,0.023729132,0.11565586,0.0,0.0,0.0,0.19181766,0.08743152,0.07038837,0.067029096,0.2129158,0.24005856
0.0,0.0,0.0076257605,0.10244541,0.059300583,0.0,0.039524138,0.04145886,0.0,0.3816849,0.054466043,0.22018634,0.16897637,0.050251916,0.03760467,0.068359435,0.05526082,0.0,0.0,0.071218304,0.2586461,0.029695341,0.21912377,0.01606912,0.3036332,0.0061391573,0.12767754,0.030968497,0.0,0.086614594,0.0,0.07542259,0.0,0.0,0.0,0.006892487,0.056179427,0.0,0.012742037,0.2054169,0.048228994,0.05612745,0.0,0.04804733,0.40893188,0.0,0.12975928,0.0,0.015421583,0.0,0.3731058,0.180266,0.17997663,0.03904795,0.0,0.08375015,0.0,0.13484131,0.06661388,0.11960489,0.02357666,0.0,0.06719675,0.095984735
0.0,0.0,0.039488494,0.17424718,0.3352201,0.042040385,0.06009492,0.031089531,0.0,0.18384437,0.004580822,0.11170486,0.1088184,0.0,0.09797193,0.015713952,0.013757049,0.0,0.0,0.006064571,0.0,0.0,0.05858112,0.0059610293,0.071896665,0.13640803,0.012875843,0.02086884,0.0,0.28907,0.0,0.022896186,0.0,0.0,0.0,0.0030937523,0.4440359,0.042063374,0.08430899,0.21753484,0.39809105,0.0,0.059839945,0.02167881,0.20065589,0.0,0.0,0.08883759,0.0725362,0.0,0.00012716085,0.032879274,0.14957556,0.12344334,0.02629516,0.009225,0.0,0.0019332708,0.0,0.018656474,0.009543128,0.058600094,0.12494021,0.37542528
0.0,0.0,0.0,0.09449113,0.08589827,0.021180503,0.0,0.0,0.0,0.29889655,0.061446436,0.26626202,0.11630105,0.0,0.026956556,0.11077473,0.15930267,0.0,0.0,0.087287486,0.062001206,0.04241055,0.0,0.0,0.22852376,0.06808295,0.29486698,0.018009672,0.0,0.0954292,0.0,0.0688879,0.0,0.0,0.13522309,0.0,0.00087355817,0.11500027,0.0,0.3148782,0.13211253,0.084231816,0.094331734,0.017480597,0.32614574,0.039132915,0.13695668,0.0,0.005550779,0.0,0.3514832,0.030315697,0.04153751,0.15567544,0.0,0.0,0.0,0.0,0.006554693,0.06530316,0.05998066,0.0,0.365708,0.11366556
0.0,0.0,0.011188999,0.024250587,0.144516,0.11388689,0.0118107945,0.08212962,0.0,0.2972283,0.006691705,0.51265067,0.23018749,0.0,0.094966225,0.13621104,0.04390891,0.0,0.0,0.018878788,0.09634982,0.0001716939,0.00934291,0.0657602,0.35464704,0.0154099725,0.08942848,0.026487356,0.0,0.038583886,0.0,0.026644202,0.15575013,0.0,0.032580145,0.0057734693,0.017106086,0.081816316,0.011646338,0.1812466,0.03304458,0.05542098,0.029072907,0.009636275,0.17760159,0.10318488,0.20124213,0.0011318197,0.10430054,0.0,0.38559613,0.01426995,0.10059792,0.051842455,0.121862784,0.0,0.0,0.0068111457,0.007248241,0.14753704,0.08521522,0.00747472,0.06428845,0.0064867004
0.0,0.0,0.020949591,0.1548611,0.25699875,0.050661754,0.07141995,0.06217572,0.0,0.090599716,0.21465416,0.0,0.0,0.0,0.31561652,0.01698835,0.048813783,0.0,0.11413333,0.038373623,0.0,0.041768488,0.0,0.033488907,0.023924163,0.022131996,0.16107589,0.095523804,0.0,0.19722852,0.0,0.12430611,0.004582388,0.0,0.0,0.39517605,0.35542303,0.0,0.09461146,0.14075704,0.2344194,0.101330414,0.14484219,0.16261284,0.017313749,0.011438155,0.11431157,0.1165038,0.07374942,0.0,0.13269977,0.13648206,0.10635375,0.029884145,0.1487563,0.010263219,0.0,0.0012855507,0.23023054,0.0,0.0,0.0,0.102353655,0.20734912
0.0,0.0,0.02751283,0.07132943,0.1506765,0.0054608025,0.13163956,0.021363128,0.0,0.14170231,0.025564695,0.21050632,0.08976823,0.043007445,0.054224152,0.00027624608,0.0,0.0,0.0,0.06613406,0.17942798,0.0031915337,0.030607853,0.04940735,0.20714983,0.05291898,0.177939,0.07898691,0.0,0.31434196,0.0,0.06102976,0.10392992,0.0,0.12765422,0.0069207884,0.26447275,0.009252579,0.1607163,0.2933768,0.1540165,0.016986791,0.14542109,0.013389629,0.054851312,0.0,0.158947,0.17065471,0.19671732,0.0,0.14744504,0.48032,0.05958762,0.11548465,0.024898196,0.012239945,0.0,0.019594125,0.08813763,0.08537326,0.0,0.0834599,0.038770165,0.071540296
0.0,0.0,0.0,0.024746781,0.07869811,0.019816337,0.0,0.0066193314,0.0,0.113326855,0.20241478,0.04868421,0.029567441,0.0,0.3124562,0.00870138,0.11331377,0.0,0.014268729,0.056329288,0.0,0.0,0.03926134,0.12956433,0.07775407,0.026107052,0.2767668,0.0,0.0,0.03201707,0.0,0.22522712,0.0,0.0,0.0,0.25858214,0.0,0.1354112,0.042662762,0.059038278,0.06520481,0.018332418,0.12956813,0.2645866,0.38649377,0.0,0.11620308,0.0,0.029709725,0.0,0.3642703,0.230181,0.11874149,0.2591194,0.096215636,0.0,0.0,0.008150714,0.035864063,0.028480126,0.0955662,0.037527855,0.088969715,0.1610015
0.0,0.0,0.0,0.09809182,0.41540366,0.19446336,0.33257097,0.052742742,0.0,0.076596074,0.16986768,0.02498068,0.09512107,0.0017832833,0.19327872,0.017682357,0.042200692,0.0,0.047356024,0.18181244,0.03819078,0.003939341,0.0,0.035047695,0.01332163,0.09083053,0.071293145,0.046050902,0.0,0.11675199,0.0,0.11739001,0.027647369,0.0,0.0,0.35757795,0.2212604,0.0,0.022436682,0.09369725,0.130196,0.0187249,0.15765183,0.040167756,0.04590808,0.0,0.08576088,0.017700845,0.02265691,0.0,0.051576987,0.15254219,0.06788414,0.08914427,0.15384696,0.0059757805,0.0,0.0,0.015223997,0.01536945,0.042491157,0.0,0.049259752,0.4403562
